No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,day_of_week,season,PM25_Category
155,2013,3,7,10,47.0,74.0,58.0,102.0,2399.0,52.0,12.5,1002.1,-5.5,0.0,SE,1.1,Dingling,2013-03-07 10:00:00,3,Spring,Moderate
156,2013,3,7,11,134.0,204.0,107.0,157.0,3500.0,52.0,15.0,1000.3,-4.9,0.0,SE,0.8,Dingling,2013-03-07 11:00:00,3,Spring,Very Unhealthy
157,2013,3,7,12,224.0,294.0,72.0,98.0,1899.0,52.0,16.3,998.4,-4.3,0.0,ESE,1.5,Dingling,2013-03-07 12:00:00,3,Spring,Hazardous
158,2013,3,7,13,153.0,160.0,36.0,44.0,900.0,63.0,17.3,996.7,-4.1,0.0,SSW,1.4,Dingling,2013-03-07 13:00:00,3,Spring,Hazardous
159,2013,3,7,14,74.0,52.0,30.0,43.0,900.0,75.0,16.6,995.5,-3.5,0.0,ESE,1.2,Dingling,2013-03-07 14:00:00,3,Spring,Moderate
160,2013,3,7,15,75.0,83.0,49.0,128.0,1800.0,75.0,16.8,994.7,-3.4,0.0,ENE,1.0,Dingling,2013-03-07 15:00:00,3,Spring,Moderate
161,2013,3,7,16,149.0,182.0,68.0,182.0,2500.0,75.0,16.6,994.1,-3.5,0.0,ENE,0.8,Dingling,2013-03-07 16:00:00,3,Spring,Very Unhealthy
162,2013,3,7,17,223.0,260.0,74.0,180.0,2700.0,75.0,14.5,993.9,-3.3,0.0,NE,0.7,Dingling,2013-03-07 17:00:00,3,Spring,Hazardous
163,2013,3,7,18,258.0,282.0,64.0,156.0,2500.0,75.0,12.5,994.5,-3.4,0.0,N,0.5,Dingling,2013-03-07 18:00:00,3,Spring,Hazardous
164,2013,3,7,19,244.0,266.0,58.0,172.0,2700.0,34.0,11.8,994.7,-3.2,0.0,ENE,0.8,Dingling,2013-03-07 19:00:00,3,Spring,Hazardous
165,2013,3,7,20,253.0,285.0,52.0,147.0,2500.0,75.0,9.8,994.6,-2.8,0.0,NNW,0.6,Dingling,2013-03-07 20:00:00,3,Spring,Hazardous
166,2013,3,7,21,240.0,244.0,45.0,126.0,2500.0,75.0,7.9,995.1,-3.0,0.0,NNE,1.2,Dingling,2013-03-07 21:00:00,3,Spring,Hazardous
167,2013,3,7,22,224.0,226.0,41.0,105.0,2200.0,75.0,8.1,995.1,-3.4,0.0,ENE,0.9,Dingling,2013-03-07 22:00:00,3,Spring,Hazardous
168,2013,3,7,23,219.0,203.0,38.0,87.0,2000.0,75.0,6.8,995.0,-3.2,0.0,NE,1.3,Dingling,2013-03-07 23:00:00,3,Spring,Hazardous
169,2013,3,8,0,189.0,189.0,36.0,72.0,1899.0,75.0,5.9,995.3,-3.0,0.0,NE,0.0,Dingling,2013-03-08 00:00:00,4,Spring,Hazardous
170,2013,3,8,1,248.0,190.0,33.0,60.0,1700.0,75.0,4.4,995.6,-3.2,0.0,E,0.8,Dingling,2013-03-08 01:00:00,4,Spring,Hazardous
171,2013,3,8,2,167.0,182.0,26.0,84.0,1600.0,75.0,4.0,995.2,-3.5,0.0,ENE,0.6,Dingling,2013-03-08 02:00:00,4,Spring,Hazardous
172,2013,3,8,3,137.0,164.0,26.0,76.0,1800.0,75.0,4.5,994.7,-3.1,0.0,SE,1.4,Dingling,2013-03-08 03:00:00,4,Spring,Very Unhealthy
173,2013,3,8,4,133.0,146.0,18.0,34.0,700.0,75.0,16.7,994.9,-5.8,0.0,NW,5.2,Dingling,2013-03-08 04:00:00,4,Spring,Very Unhealthy
174,2013,3,8,5,79.0,100.0,8.0,7.0,300.0,75.0,15.4,995.6,-6.2,0.0,SE,0.7,Dingling,2013-03-08 05:00:00,4,Spring,Unhealthy
175,2013,3,8,6,41.0,160.0,8.0,9.0,300.0,75.0,12.7,996.2,-5.4,0.0,ESE,1.7,Dingling,2013-03-08 06:00:00,4,Spring,Moderate
176,2013,3,8,7,37.0,129.0,9.0,10.0,300.0,75.0,14.9,996.7,-5.5,0.0,NE,1.3,Dingling,2013-03-08 07:00:00,4,Spring,Moderate
177,2013,3,8,8,38.0,137.0,15.0,26.0,400.0,75.0,11.2,997.8,-4.1,0.0,ESE,1.7,Dingling,2013-03-08 08:00:00,4,Spring,Moderate
178,2013,3,8,9,48.0,149.0,18.0,30.0,700.0,75.0,14.5,997.9,-2.9,0.0,SSW,1.7,Dingling,2013-03-08 09:00:00,4,Spring,Moderate
179,2013,3,8,10,122.0,175.0,31.7016,50.0932,1200.0,75.0,17.3,997.3,-3.5,0.0,SE,1.4,Dingling,2013-03-08 10:00:00,4,Spring,Very Unhealthy
180,2013,3,8,11,166.0,277.0,43.0,85.0,1700.0,75.0,19.3,996.7,-3.6,0.0,ESE,2.1,Dingling,2013-03-08 11:00:00,4,Spring,Hazardous
181,2013,3,8,12,108.0,172.0,28.0,48.0,900.0,75.0,20.6,995.8,-3.9,0.0,ESE,2.5,Dingling,2013-03-08 12:00:00,4,Spring,Unhealthy
182,2013,3,8,13,111.0,212.0,27.0,50.0,1000.0,82.0,21.9,994.7,-4.3,0.0,SE,3.0,Dingling,2013-03-08 13:00:00,4,Spring,Unhealthy
183,2013,3,8,14,146.0,240.0,35.0,91.0,1399.0,82.0,17.6,995.0,1.5,0.0,ESE,4.5,Dingling,2013-03-08 14:00:00,4,Spring,Very Unhealthy
184,2013,3,8,15,410.0,631.0,56.0,142.0,3700.0,107.0,14.8,996.1,0.2,0.0,S,2.5,Dingling,2013-03-08 15:00:00,4,Spring,Hazardous
185,2013,3,8,16,405.0,582.0,83.0,126.0,4900.0,107.0,13.1,996.5,-0.2,0.0,ESE,4.0,Dingling,2013-03-08 16:00:00,4,Spring,Hazardous
186,2013,3,8,17,190.0,311.0,60.0,74.0,2100.0,107.0,11.7,996.5,-0.5,0.0,SE,3.4,Dingling,2013-03-08 17:00:00,4,Spring,Hazardous
187,2013,3,8,18,173.0,244.0,49.0,57.0,1600.0,107.0,10.4,997.4,-1.0,0.0,SE,2.7,Dingling,2013-03-08 18:00:00,4,Spring,Hazardous
188,2013,3,8,19,118.0,216.0,39.0,46.0,1300.0,107.0,9.4,997.3,-0.8,0.0,ESE,2.7,Dingling,2013-03-08 19:00:00,4,Spring,Very Unhealthy
189,2013,3,8,20,120.0,188.0,48.0,50.0,1100.0,107.0,8.6,997.1,-1.5,0.0,ESE,2.8,Dingling,2013-03-08 20:00:00,4,Spring,Very Unhealthy
190,2013,3,8,21,113.0,156.0,45.0,46.0,1200.0,107.0,7.6,996.9,-2.4,0.0,ESE,1.8,Dingling,2013-03-08 21:00:00,4,Spring,Unhealthy
191,2013,3,8,22,104.0,134.0,32.0,42.0,1200.0,107.0,6.8,996.0,-3.2,0.0,ESE,1.3,Dingling,2013-03-08 22:00:00,4,Spring,Unhealthy
192,2013,3,8,23,105.0,124.0,25.0,47.0,1300.0,107.0,5.6,994.5,-3.0,0.0,ESE,0.7,Dingling,2013-03-08 23:00:00,4,Spring,Unhealthy
193,2013,3,9,0,108.0,123.0,23.0,55.0,1300.0,107.0,4.3,993.1,-3.0,0.0,NNE,1.2,Dingling,2013-03-09 00:00:00,5,Spring,Unhealthy
194,2013,3,9,1,111.0,145.0,17.0,48.0,1300.0,107.0,3.9,991.9,-2.5,0.0,NNE,0.0,Dingling,2013-03-09 01:00:00,5,Spring,Unhealthy
195,2013,3,9,2,110.0,135.0,18.0,50.0,1300.0,107.0,3.0,991.2,-2.7,0.0,N,0.7,Dingling,2013-03-09 02:00:00,5,Spring,Unhealthy
196,2013,3,9,3,194.0,120.0,18.0,45.0,1200.0,107.0,2.4,989.8,-2.9,0.0,NNW,1.2,Dingling,2013-03-09 03:00:00,5,Spring,Hazardous
197,2013,3,9,4,101.0,112.0,20.0,40.0,1200.0,107.0,1.9,988.9,-3.0,0.0,NNE,0.7,Dingling,2013-03-09 04:00:00,5,Spring,Unhealthy
198,2013,3,9,5,106.0,108.0,20.0,34.0,1200.0,107.0,2.0,989.2,-3.3,0.0,NNE,0.5,Dingling,2013-03-09 05:00:00,5,Spring,Unhealthy
199,2013,3,9,6,54.0,102.0,18.0,28.0,1200.0,107.0,1.8,989.0,-3.3,0.0,NNW,0.4,Dingling,2013-03-09 06:00:00,5,Spring,Moderate
200,2013,3,9,7,99.0,107.0,21.0,28.0,1300.0,107.0,6.0,990.5,-2.1,0.0,NE,2.4,Dingling,2013-03-09 07:00:00,5,Spring,Unhealthy
201,2013,3,9,8,118.0,202.0,37.0,36.0,1399.0,107.0,14.2,992.3,-1.5,0.0,NE,2.5,Dingling,2013-03-09 08:00:00,5,Spring,Very Unhealthy
202,2013,3,9,9,165.0,610.0,63.0,49.0,1399.0,107.0,16.8,993.8,-2.3,0.0,NNW,6.2,Dingling,2013-03-09 09:00:00,5,Spring,Hazardous
203,2013,3,9,10,72.0,329.0,17.0,13.0,500.0,107.0,14.4,996.8,-7.1,0.0,ENE,7.8,Dingling,2013-03-09 10:00:00,5,Spring,Moderate
204,2013,3,9,11,22.0,408.0,3.0,12.153846153846153,200.0,107.0,12.9,999.1,-11.6,0.0,NE,5.6,Dingling,2013-03-09 11:00:00,5,Spring,Good
205,2013,3,9,12,29.0,557.0,3.0,11.307692307692308,200.0,107.0,10.7,1001.8,-15.8,0.0,NE,4.9,Dingling,2013-03-09 12:00:00,5,Spring,Good
206,2013,3,9,13,32.0,717.0,3.0,10.461538461538462,200.0,107.0,9.6,1003.9,-18.5,0.0,N,6.0,Dingling,2013-03-09 13:00:00,5,Spring,Good
207,2013,3,9,14,24.0,539.0,3.0,9.615384615384615,200.0,107.0,10.3,1005.2,-17.9,0.0,NE,4.5,Dingling,2013-03-09 14:00:00,5,Spring,Good
208,2013,3,9,15,16.0,354.0,3.0,8.76923076923077,200.0,93.0,10.3,1006.3,-17.9,0.0,NE,5.6,Dingling,2013-03-09 15:00:00,5,Spring,Good
209,2013,3,9,16,15.0,230.0,3.0,7.923076923076923,200.0,89.0,9.2,1008.0,-18.8,0.0,NNE,7.1,Dingling,2013-03-09 16:00:00,5,Spring,Good
210,2013,3,9,17,8.0,147.0,3.0,7.076923076923077,200.0,90.0,7.7,1010.2,-20.0,0.0,N,5.1,Dingling,2013-03-09 17:00:00,5,Spring,Good
211,2013,3,9,18,3.0,93.0,3.0,6.230769230769231,200.0,91.0,6.6,1013.1,-19.9,0.0,N,5.2,Dingling,2013-03-09 18:00:00,5,Spring,Good
212,2013,3,9,19,10.0,82.0,3.0,5.384615384615385,200.0,91.0,5.7,1015.1,-19.8,0.0,NNE,3.3,Dingling,2013-03-09 19:00:00,5,Spring,Good
213,2013,3,9,20,10.0,70.0,3.0,4.538461538461538,200.0,91.0,5.0,1017.0,-19.6,0.0,NNE,2.5,Dingling,2013-03-09 20:00:00,5,Spring,Good
214,2013,3,9,21,13.0,41.0,3.0,3.6923076923076916,200.0,91.0,4.8,1017.7,-19.7,0.0,NNE,3.3,Dingling,2013-03-09 21:00:00,5,Spring,Good
215,2013,3,9,22,13.0,23.0,3.0,2.8461538461538467,200.0,91.0,3.8,1018.1,-19.8,0.0,N,1.2,Dingling,2013-03-09 22:00:00,5,Spring,Good
216,2013,3,9,23,3.0,14.0,3.0,2.0,200.0,91.0,3.4,1018.0,-20.1,0.0,NE,1.1,Dingling,2013-03-09 23:00:00,5,Spring,Good
217,2013,3,10,0,7.0,13.0,3.0,3.0,200.0,91.0,4.4,1017.8,-20.1,0.0,NW,2.0,Dingling,2013-03-10 00:00:00,6,Spring,Good
218,2013,3,10,1,12.0,14.0,4.0,8.0,200.0,91.0,4.9,1018.1,-20.4,0.0,NW,3.0,Dingling,2013-03-10 01:00:00,6,Spring,Good
219,2013,3,10,2,13.0,7.0,7.0,9.0,200.0,91.0,4.5,1017.9,-20.0,0.0,NW,3.3,Dingling,2013-03-10 02:00:00,6,Spring,Good
220,2013,3,10,3,10.0,5.0,7.0,8.0,200.0,91.0,4.1,1018.1,-20.3,0.0,NW,2.5,Dingling,2013-03-10 03:00:00,6,Spring,Good
221,2013,3,10,4,13.0,4.0,8.0,8.0,300.0,91.0,4.7,1018.6,-19.8,0.0,NW,3.0,Dingling,2013-03-10 04:00:00,6,Spring,Good
222,2013,3,10,5,8.0,8.0,10.0,8.0,300.0,91.0,4.3,1018.8,-20.1,0.0,NW,3.3,Dingling,2013-03-10 05:00:00,6,Spring,Good
223,2013,3,10,6,10.0,7.0,12.0,10.0,300.0,91.0,3.6,1018.9,-18.6,0.0,ESE,1.2,Dingling,2013-03-10 06:00:00,6,Spring,Good
224,2013,3,10,7,8.0,8.0,12.0,10.0,300.0,91.0,5.7,1019.8,-19.0,0.0,WNW,3.3,Dingling,2013-03-10 07:00:00,6,Spring,Good
225,2013,3,10,8,11.0,18.0,10.0,11.0,300.0,91.0,8.0,1019.8,-18.8,0.0,NW,2.8,Dingling,2013-03-10 08:00:00,6,Spring,Good
226,2013,3,10,9,18.0,19.0,13.0,13.0,400.0,91.0,9.4,1019.2,-18.7,0.0,NNW,3.2,Dingling,2013-03-10 09:00:00,6,Spring,Good
227,2013,3,10,10,7.0,20.666666666666668,10.0,7.0,300.0,91.0,10.6,1018.4,-16.8,0.0,S,2.5,Dingling,2013-03-10 10:00:00,6,Spring,Good
228,2013,3,10,11,12.0,22.333333333333332,9.0,6.0,300.0,91.0,10.4,1018.1,-16.9,0.0,SE,2.0,Dingling,2013-03-10 11:00:00,6,Spring,Good
229,2013,3,10,12,16.0,24.0,10.0,13.0,300.0,91.0,11.3,1017.1,-17.2,0.0,S,3.6,Dingling,2013-03-10 12:00:00,6,Spring,Good
230,2013,3,10,13,16.0,23.0,10.0,15.0,400.0,91.0,12.1,1016.0,-16.5,0.0,SSW,2.8,Dingling,2013-03-10 13:00:00,6,Spring,Good
231,2013,3,10,14,21.0,39.0,12.0,17.0,400.0,91.0,11.9,1015.1,-15.7,0.0,S,3.7,Dingling,2013-03-10 14:00:00,6,Spring,Good
232,2013,3,10,15,30.0,37.0,12.0,17.0,400.0,91.0,11.7,1014.7,-15.9,0.0,S,4.2,Dingling,2013-03-10 15:00:00,6,Spring,Good
233,2013,3,10,16,33.0,62.0,12.0,21.0,400.0,100.0,10.9,1014.5,-14.8,0.0,SSW,1.2,Dingling,2013-03-10 16:00:00,6,Spring,Good
234,2013,3,10,17,37.0,77.0,13.0,22.0,400.0,100.0,9.5,1014.6,-15.1,0.0,SSW,3.2,Dingling,2013-03-10 17:00:00,6,Spring,Moderate
235,2013,3,10,18,42.0,91.0,14.0,26.0,400.0,100.0,8.8,1015.1,-13.6,0.0,ESE,1.6,Dingling,2013-03-10 18:00:00,6,Spring,Moderate
236,2013,3,10,19,53.0,91.0,16.0,32.0,600.0,100.0,7.2,1015.5,-13.1,0.0,ESE,1.3,Dingling,2013-03-10 19:00:00,6,Spring,Moderate
237,2013,3,10,20,61.0,91.0,15.0,27.0,600.0,100.0,5.8,1015.7,-12.8,0.0,E,0.8,Dingling,2013-03-10 20:00:00,6,Spring,Moderate
238,2013,3,10,21,56.0,78.0,14.0,25.0,600.0,100.0,4.7,1015.7,-12.3,0.0,ENE,1.0,Dingling,2013-03-10 21:00:00,6,Spring,Moderate
239,2013,3,10,22,62.0,88.0,18.0,27.0,600.0,100.0,4.2,1015.5,-12.3,0.0,E,0.0,Dingling,2013-03-10 22:00:00,6,Spring,Moderate
240,2013,3,10,23,63.0,89.0,19.0,29.0,700.0,100.0,2.3,1015.4,-12.4,0.0,ESE,0.8,Dingling,2013-03-10 23:00:00,6,Spring,Moderate
241,2013,3,11,0,68.0,89.0,22.0,36.0,800.0,100.0,1.6,1015.2,-11.6,0.0,E,0.0,Dingling,2013-03-11 00:00:00,0,Spring,Moderate
242,2013,3,11,1,68.0,89.0,23.0,36.0,900.0,100.0,0.5,1015.0,-11.6,0.0,NE,0.5,Dingling,2013-03-11 01:00:00,0,Spring,Moderate
243,2013,3,11,2,69.0,88.0,24.0,32.0,800.0,100.0,0.1,1014.3,-11.3,0.0,NNW,0.9,Dingling,2013-03-11 02:00:00,0,Spring,Moderate
244,2013,3,11,3,75.0,83.0,18.0,34.0,850.0,100.0,-1.4,1014.1,-10.8,0.0,N,0.9,Dingling,2013-03-11 03:00:00,0,Spring,Moderate
245,2013,3,11,4,79.0,100.0,23.0,34.0,900.0,100.0,-2.0,1014.0,-10.8,0.0,NW,1.0,Dingling,2013-03-11 04:00:00,0,Spring,Unhealthy
246,2013,3,11,5,83.0,97.0,16.0,39.0,1000.0,100.0,-1.8,1013.5,-10.9,0.0,ESE,0.6,Dingling,2013-03-11 05:00:00,0,Spring,Unhealthy
247,2013,3,11,6,85.0,94.0,16.0,42.0,900.0,100.0,-1.7,1014.0,-10.3,0.0,SE,0.6,Dingling,2013-03-11 06:00:00,0,Spring,Unhealthy
248,2013,3,11,7,80.0,100.0,18.0,48.0,900.0,100.0,-0.2,1014.3,-9.6,0.0,N,1.4,Dingling,2013-03-11 07:00:00,0,Spring,Unhealthy
249,2013,3,11,8,89.0,116.0,25.0,50.0,1000.0,100.0,2.7,1014.2,-10.6,0.0,W,1.0,Dingling,2013-03-11 08:00:00,0,Spring,Unhealthy
250,2013,3,11,9,107.0,141.0,31.0,54.0,1100.0,100.0,4.9,1013.7,-9.7,0.0,SSW,0.9,Dingling,2013-03-11 09:00:00,0,Spring,Unhealthy
251,2013,3,11,10,108.0,145.0,43.0,66.0,1100.0,100.0,6.3,1012.9,-8.4,0.0,SE,2.2,Dingling,2013-03-11 10:00:00,0,Spring,Unhealthy
252,2013,3,11,11,112.0,152.0,57.0,68.0,1200.0,100.0,6.8,1011.7,-8.8,0.0,ESE,1.8,Dingling,2013-03-11 11:00:00,0,Spring,Unhealthy
253,2013,3,11,12,113.0,153.0,58.0,68.0,1250.0,100.0,8.3,1010.4,-9.2,0.0,ESE,0.9,Dingling,2013-03-11 12:00:00,0,Spring,Unhealthy
254,2013,3,11,13,132.0,158.0,71.0,66.0,1300.0,100.0,9.0,1009.2,-8.1,0.0,SE,1.2,Dingling,2013-03-11 13:00:00,0,Spring,Very Unhealthy
255,2013,3,11,14,130.0,173.0,79.0,83.0,1399.0,100.0,9.8,1007.8,-7.9,0.0,SSW,1.4,Dingling,2013-03-11 14:00:00,0,Spring,Very Unhealthy
256,2013,3,11,15,148.0,185.0,89.0,103.0,1600.0,100.0,10.0,1007.0,-7.7,0.0,ESE,1.5,Dingling,2013-03-11 15:00:00,0,Spring,Very Unhealthy
257,2013,3,11,16,149.0,184.0,92.0,108.0,1500.0,100.0,10.0,1006.2,-7.7,0.0,SE,1.8,Dingling,2013-03-11 16:00:00,0,Spring,Very Unhealthy
258,2013,3,11,17,152.0,179.0,106.0,108.0,1399.0,90.0,9.8,1006.1,-7.0,0.0,ESE,1.9,Dingling,2013-03-11 17:00:00,0,Spring,Hazardous
259,2013,3,11,18,149.0,202.0,118.0,98.0,1500.0,76.0,9.7,1006.7,-6.2,0.0,SE,1.8,Dingling,2013-03-11 18:00:00,0,Spring,Very Unhealthy
260,2013,3,11,19,152.0,205.0,122.0,103.0,1700.0,73.0,9.5,1006.9,-6.4,0.0,ESE,1.1,Dingling,2013-03-11 19:00:00,0,Spring,Hazardous
261,2013,3,11,20,166.0,222.0,131.0,102.0,1899.0,68.0,9.4,1007.2,-6.1,0.0,ESE,1.8,Dingling,2013-03-11 20:00:00,0,Spring,Hazardous
262,2013,3,11,21,175.0,222.0,122.0,93.0,1899.0,65.0,9.4,1006.7,-3.9,0.0,ESE,1.2,Dingling,2013-03-11 21:00:00,0,Spring,Hazardous
263,2013,3,11,22,173.0,217.0,98.0,83.0,1899.0,56.0,9.2,1006.1,-3.4,0.0,ESE,1.7,Dingling,2013-03-11 22:00:00,0,Spring,Hazardous
264,2013,3,11,23,163.0,210.0,85.0,80.0,1700.0,48.0,8.8,1005.0,-4.1,0.0,ESE,2.1,Dingling,2013-03-11 23:00:00,0,Spring,Hazardous
265,2013,3,12,0,156.0,187.0,78.0,76.0,1500.0,46.0,8.3,1004.4,-4.5,0.0,ESE,1.9,Dingling,2013-03-12 00:00:00,1,Spring,Hazardous
266,2013,3,12,1,150.0,195.0,74.0,83.0,1500.0,46.0,7.7,1003.7,-4.4,0.0,ESE,1.1,Dingling,2013-03-12 01:00:00,1,Spring,Very Unhealthy
267,2013,3,12,2,150.0,185.0,60.0,80.0,1399.0,46.0,7.7,1003.7,-4.4,0.0,ENE,0.6,Dingling,2013-03-12 02:00:00,1,Spring,Very Unhealthy
268,2013,3,12,3,134.0,176.0,54.0,74.0,1300.0,46.0,6.3,1003.2,-1.8,0.0,WNW,0.7,Dingling,2013-03-12 03:00:00,1,Spring,Very Unhealthy
269,2013,3,12,4,127.0,168.0,48.0,68.0,1300.0,46.0,6.2,1003.1,-1.7,0.0,WSW,0.7,Dingling,2013-03-12 04:00:00,1,Spring,Very Unhealthy
270,2013,3,12,5,135.0,171.0,39.0,75.0,1399.0,46.0,5.3,1003.2,-0.3,0.2,ESE,1.5,Dingling,2013-03-12 05:00:00,1,Spring,Very Unhealthy
271,2013,3,12,6,128.0,186.0,27.0,80.0,1500.0,46.0,3.4,1003.6,0.8,1.5,NW,0.6,Dingling,2013-03-12 06:00:00,1,Spring,Very Unhealthy
272,2013,3,12,7,123.0,138.0,26.0,88.0,1700.0,46.0,3.1,1004.0,1.3,0.3,NNW,1.2,Dingling,2013-03-12 07:00:00,1,Spring,Very Unhealthy
273,2013,3,12,8,121.0,138.0,10.0,76.0,1500.0,46.0,2.7,1003.8,1.1,0.1,NNE,1.0,Dingling,2013-03-12 08:00:00,1,Spring,Very Unhealthy
274,2013,3,12,9,116.0,85.0,8.0,66.0,1399.0,46.0,3.1,1003.3,1.6,0.0,SW,0.9,Dingling,2013-03-12 09:00:00,1,Spring,Very Unhealthy
275,2013,3,12,10,114.0,81.0,10.0,59.0,1300.0,46.0,3.6,1003.6,2.0,0.0,SW,0.0,Dingling,2013-03-12 10:00:00,1,Spring,Unhealthy
276,2013,3,12,11,132.0,106.0,14.0,73.0,1700.0,46.0,3.8,1003.7,1.8,0.0,SE,1.5,Dingling,2013-03-12 11:00:00,1,Spring,Very Unhealthy
277,2013,3,12,12,145.0,129.0,20.0,77.0,1800.0,46.0,4.4,1003.9,2.3,0.0,W,1.3,Dingling,2013-03-12 12:00:00,1,Spring,Very Unhealthy
278,2013,3,12,13,158.0,144.0,17.0,81.0,1800.0,43.0,5.0,1003.9,2.2,0.0,NNW,1.5,Dingling,2013-03-12 13:00:00,1,Spring,Hazardous
279,2013,3,12,14,172.0,143.0,22.0,80.0,1800.0,33.0,5.3,1004.3,2.8,0.0,NNW,1.6,Dingling,2013-03-12 14:00:00,1,Spring,Hazardous
280,2013,3,12,15,176.0,148.0,19.0,78.0,1800.0,33.0,6.3,1004.2,3.3,0.0,SW,2.1,Dingling,2013-03-12 15:00:00,1,Spring,Hazardous
281,2013,3,12,16,171.0,144.0,21.0,71.0,1899.0,32.0,6.7,1005.0,3.1,0.0,W,1.1,Dingling,2013-03-12 16:00:00,1,Spring,Hazardous
282,2013,3,12,17,213.0,181.0,24.0,98.0,2299.0,32.0,6.6,1006.2,3.2,0.0,W,0.0,Dingling,2013-03-12 17:00:00,1,Spring,Hazardous
283,2013,3,12,18,221.0,184.0,30.0,102.0,2299.0,21.0,5.5,1007.9,3.2,0.0,NE,1.1,Dingling,2013-03-12 18:00:00,1,Spring,Hazardous
284,2013,3,12,19,211.0,184.0,19.0,94.0,2399.0,16.0,4.0,1009.6,2.3,0.0,NNE,1.8,Dingling,2013-03-12 19:00:00,1,Spring,Hazardous
285,2013,3,12,20,186.0,135.0,18.0,83.0,2299.0,16.0,4.6,1011.4,-0.4,0.0,NNE,1.1,Dingling,2013-03-12 20:00:00,1,Spring,Hazardous
286,2013,3,12,21,59.0,59.0,12.0,28.0,800.0,50.0,5.6,1012.9,-8.7,0.0,NNE,1.5,Dingling,2013-03-12 21:00:00,1,Spring,Moderate
287,2013,3,12,22,6.0,6.0,3.0,2.0,200.0,78.0,5.0,1014.1,-10.0,0.0,NE,2.3,Dingling,2013-03-12 22:00:00,1,Spring,Good
288,2013,3,12,23,10.0,10.0,3.0,2.0,200.0,81.0,4.3,1015.1,-10.6,0.0,NE,1.9,Dingling,2013-03-12 23:00:00,1,Spring,Good
289,2013,3,13,0,3.0,3.0,3.0,2.0,200.0,81.0,3.0,1016.0,-11.0,0.0,NNE,1.0,Dingling,2013-03-13 00:00:00,2,Spring,Good
290,2013,3,13,1,7.0,7.0,3.0,2.0,200.0,83.0,2.6,1016.4,-11.7,0.0,NNW,3.0,Dingling,2013-03-13 01:00:00,2,Spring,Good
291,2013,3,13,2,9.0,9.0,3.0,3.0,200.0,83.0,2.5,1016.4,-11.8,0.0,NNW,3.6,Dingling,2013-03-13 02:00:00,2,Spring,Good
292,2013,3,13,3,3.0,3.0,4.0,6.0,200.0,83.0,1.6,1016.8,-10.0,0.0,NW,2.0,Dingling,2013-03-13 03:00:00,2,Spring,Good
293,2013,3,13,4,3.0,3.0,3.0,6.0,300.0,83.0,2.0,1017.5,-10.9,0.0,NW,2.1,Dingling,2013-03-13 04:00:00,2,Spring,Good
294,2013,3,13,5,12.0,6.0,6.0,11.0,200.0,83.0,0.0,1018.3,-10.8,0.0,NNW,1.5,Dingling,2013-03-13 05:00:00,2,Spring,Good
295,2013,3,13,6,9.0,3.0,6.0,13.0,300.0,83.0,0.6,1019.3,-11.5,0.0,NE,1.2,Dingling,2013-03-13 06:00:00,2,Spring,Good
296,2013,3,13,7,3.0,3.0,4.0,8.0,200.0,83.0,3.3,1020.7,-14.9,0.0,NNE,1.6,Dingling,2013-03-13 07:00:00,2,Spring,Good
297,2013,3,13,8,3.0,3.0,3.0,2.0,200.0,83.0,4.5,1021.8,-18.5,0.0,N,3.6,Dingling,2013-03-13 08:00:00,2,Spring,Good
298,2013,3,13,9,10.0,10.0,3.0,2.0,200.0,83.0,5.5,1022.0,-18.4,0.0,NW,1.7,Dingling,2013-03-13 09:00:00,2,Spring,Good
299,2013,3,13,10,10.0,10.0,3.0,2.0,200.0,86.0,6.3,1022.0,-15.1,0.0,NW,3.1,Dingling,2013-03-13 10:00:00,2,Spring,Good
300,2013,3,13,11,3.0,6.0,3.0,2.0,200.0,86.0,7.4,1021.3,-15.4,0.0,WNW,2.1,Dingling,2013-03-13 11:00:00,2,Spring,Good
301,2013,3,13,12,3.0,6.0,3.0,2.0,200.0,86.0,8.2,1020.2,-16.2,0.0,WSW,1.2,Dingling,2013-03-13 12:00:00,2,Spring,Good
302,2013,3,13,13,3.0,58.0,8.0,8.0,200.0,86.0,9.2,1019.4,-16.2,0.0,WNW,4.3,Dingling,2013-03-13 13:00:00,2,Spring,Good
303,2013,3,13,14,13.0,28.0,8.0,6.0,200.0,86.0,9.6,1018.5,-16.7,0.0,NNW,3.7,Dingling,2013-03-13 14:00:00,2,Spring,Good
304,2013,3,13,15,8.0,17.0,7.0,6.0,200.0,87.0,10.0,1018.2,-14.0,0.0,SSW,2.9,Dingling,2013-03-13 15:00:00,2,Spring,Good
305,2013,3,13,16,12.0,14.0,7.0,6.0,200.0,89.0,8.2,1018.4,-13.5,0.0,SE,3.4,Dingling,2013-03-13 16:00:00,2,Spring,Good
306,2013,3,13,17,15.0,18.0,6.0,8.0,200.0,89.0,7.1,1018.9,-13.2,0.0,SE,2.0,Dingling,2013-03-13 17:00:00,2,Spring,Good
307,2013,3,13,18,18.0,29.0,6.0,14.0,300.0,89.0,6.1,1019.6,-13.5,0.0,ESE,2.3,Dingling,2013-03-13 18:00:00,2,Spring,Good
